ts_utc,market_id,inplay,t_to_off,runners
2025-09-07T18:17:38.205275+00:00,1.247478336,False,-8318,6
2025-09-07T18:17:39.331014+00:00,1.247478336,False,-8319,6
2025-09-07T18:17:40.451684+00:00,1.247478336,False,-8320,6
2025-09-07T18:17:41.572761+00:00,1.247478336,False,-8321,6
2025-09-07T18:17:42.697006+00:00,1.247478336,False,-8322,6
2025-09-07T18:17:43.831030+00:00,1.247478336,False,-8323,6
2025-09-07T18:17:44.949694+00:00,1.247478336,False,-8324,6
2025-09-07T18:17:46.087628+00:00,1.247478336,False,-8326,6
2025-09-07T18:17:47.226135+00:00,1.247478336,False,-8327,6
2025-09-07T18:17:48.345769+00:00,1.247478336,False,-8328,6
2025-09-07T18:17:49.465022+00:00,1.247478336,False,-8329,6
2025-09-07T18:17:50.588761+00:00,1.247478336,False,-8330,6
2025-09-07T18:17:51.716269+00:00,1.247478336,False,-8331,6
2025-09-07T18:17:52.833533+00:00,1.247478336,False,-8332,6
2025-09-07T18:17:53.959012+00:00,1.247478336,False,-8333,6
2025-09-07T18:17:55.090663+00:00,1.247478336,False,-8335,6
2025-09-07T18:17:56.237162+00:00,1.247478336,False,-8336,6
2025-09-07T18:17:57.365840+00:00,1.247478336,False,-8337,6
2025-09-07T18:17:58.481691+00:00,1.247478336,False,-8338,6
2025-09-07T18:17:59.598620+00:00,1.247478336,False,-8339,6
2025-09-07T18:18:00.734909+00:00,1.247478336,False,-8340,6
2025-09-07T18:18:01.861782+00:00,1.247478336,False,-8341,6
2025-09-07T18:18:02.976992+00:00,1.247478336,False,-8342,6
2025-09-07T18:18:04.111460+00:00,1.247478336,False,-8344,6
2025-09-07T18:18:05.229595+00:00,1.247478336,False,-8345,6
2025-09-07T18:18:06.347904+00:00,1.247478336,False,-8346,6
2025-09-07T18:18:07.462937+00:00,1.247478336,False,-8347,6
2025-09-07T18:18:08.577415+00:00,1.247478336,False,-8348,6
2025-09-07T18:18:09.693085+00:00,1.247478336,False,-8349,6
2025-09-07T18:18:10.821649+00:00,1.247478336,False,-8350,6
2025-09-07T18:18:11.939728+00:00,1.247478336,False,-8351,6
2025-09-07T18:18:13.096628+00:00,1.247478336,False,-8353,6
2025-09-07T18:18:14.215702+00:00,1.247478336,False,-8354,6
2025-09-07T18:18:15.344007+00:00,1.247478336,False,-8355,6
2025-09-07T18:18:16.554026+00:00,1.247478336,False,-8356,6
2025-09-07T18:18:17.689064+00:00,1.247478336,False,-8357,6
2025-09-07T18:18:18.813596+00:00,1.247478336,False,-8358,6
2025-09-07T18:18:19.964509+00:00,1.247478336,False,-8359,6
2025-09-07T18:18:21.088532+00:00,1.247478336,False,-8361,6
2025-09-07T18:18:22.208088+00:00,1.247478336,False,-8362,6
2025-09-07T18:18:23.321813+00:00,1.247478336,False,-8363,6
2025-09-07T18:18:24.442181+00:00,1.247478336,False,-8364,6
2025-09-07T18:18:25.586384+00:00,1.247478336,False,-8365,6
2025-09-07T18:18:26.705754+00:00,1.247478336,False,-8366,6
2025-09-07T18:18:27.825704+00:00,1.247478336,False,-8367,6
2025-09-07T18:18:28.956609+00:00,1.247478336,False,-8368,6
2025-09-07T18:18:30.085009+00:00,1.247478336,False,-8370,6
2025-09-07T18:18:31.205243+00:00,1.247478336,False,-8371,6
2025-09-07T18:18:32.323498+00:00,1.247478336,False,-8372,6
2025-09-07T18:18:33.457368+00:00,1.247478336,False,-8373,6
2025-09-07T18:18:34.583408+00:00,1.247478336,False,-8374,6
2025-09-07T18:18:35.710858+00:00,1.247478336,False,-8375,6
2025-09-07T18:18:36.857556+00:00,1.247478336,False,-8376,6
2025-09-07T18:18:37.994239+00:00,1.247478336,False,-8377,6
2025-09-07T18:18:39.108802+00:00,1.247478336,False,-8379,6
2025-09-07T18:18:40.237837+00:00,1.247478336,False,-8380,6
2025-09-07T18:18:41.358974+00:00,1.247478336,False,-8381,6
2025-09-07T18:18:42.520904+00:00,1.247478336,False,-8382,6
2025-09-07T18:18:43.638402+00:00,1.247478336,False,-8383,6
2025-09-07T18:18:44.765951+00:00,1.247478336,False,-8384,6
2025-09-07T18:18:45.897800+00:00,1.247478336,False,-8385,6
2025-09-07T18:18:47.049010+00:00,1.247478336,False,-8387,6
2025-09-07T18:18:48.167004+00:00,1.247478336,False,-8388,6
2025-09-07T18:18:49.286674+00:00,1.247478336,False,-8389,6
2025-09-07T18:18:50.417887+00:00,1.247478336,False,-8390,6
2025-09-07T18:18:51.537166+00:00,1.247478336,False,-8391,6
2025-09-07T18:18:52.654859+00:00,1.247478336,False,-8392,6
2025-09-07T18:18:53.774536+00:00,1.247478336,False,-8393,6
2025-09-07T18:18:54.902673+00:00,1.247478336,False,-8394,6
2025-09-07T18:18:56.020275+00:00,1.247478336,False,-8396,6
2025-09-07T18:18:57.143770+00:00,1.247478336,False,-8397,6
2025-09-07T18:18:58.262741+00:00,1.247478336,False,-8398,6
2025-09-07T18:18:59.403367+00:00,1.247478336,False,-8399,6
2025-09-07T18:19:00.521148+00:00,1.247478336,False,-8400,6
2025-09-07T18:19:01.650474+00:00,1.247478336,False,-8401,6
2025-09-07T18:19:02.777885+00:00,1.247478336,False,-8402,6
2025-09-07T18:19:03.901815+00:00,1.247478336,False,-8403,6
2025-09-07T18:19:05.028515+00:00,1.247478336,False,-8405,6
2025-09-07T18:19:06.152480+00:00,1.247478336,False,-8406,6
2025-09-07T18:19:07.268475+00:00,1.247478336,False,-8407,6
2025-09-07T18:19:08.393770+00:00,1.247478336,False,-8408,6
2025-09-07T18:19:09.512973+00:00,1.247478336,False,-8409,6
2025-09-07T18:19:10.629929+00:00,1.247478336,False,-8410,6
2025-09-07T18:19:11.757676+00:00,1.247478336,False,-8411,6
2025-09-07T18:19:12.886147+00:00,1.247478336,False,-8412,6
2025-09-07T18:19:14.008778+00:00,1.247478336,False,-8414,6
2025-09-07T18:19:15.132687+00:00,1.247478336,False,-8415,6
2025-09-07T18:19:16.255848+00:00,1.247478336,False,-8416,6
2025-09-07T18:19:17.385972+00:00,1.247478336,False,-8417,6
2025-09-07T18:19:18.522101+00:00,1.247478336,False,-8418,6
2025-09-07T18:19:19.646507+00:00,1.247478336,False,-8419,6
2025-09-07T18:19:20.795149+00:00,1.247478336,False,-8420,6
2025-09-07T18:19:21.914755+00:00,1.247478336,False,-8421,6
2025-09-07T18:19:23.035800+00:00,1.247478336,False,-8423,6
2025-09-07T18:19:24.153955+00:00,1.247478336,False,-8424,6
2025-09-07T18:19:25.274645+00:00,1.247478336,False,-8425,6
2025-09-07T18:19:26.394315+00:00,1.247478336,False,-8426,6
2025-09-07T18:19:27.515824+00:00,1.247478336,False,-8427,6
2025-09-07T18:19:28.630149+00:00,1.247478336,False,-8428,6
2025-09-07T18:19:29.749539+00:00,1.247478336,False,-8429,6
2025-09-07T18:19:30.886621+00:00,1.247478336,False,-8430,6
2025-09-07T18:19:32.010649+00:00,1.247478336,False,-8432,6
2025-09-07T18:19:33.127638+00:00,1.247478336,False,-8433,6
2025-09-07T18:19:34.245946+00:00,1.247478336,False,-8434,6
2025-09-07T18:19:35.369238+00:00,1.247478336,False,-8435,6
2025-09-07T18:19:36.492549+00:00,1.247478336,False,-8436,6
2025-09-07T18:19:37.637089+00:00,1.247478336,False,-8437,6
2025-09-07T18:19:38.769519+00:00,1.247478336,False,-8438,6
2025-09-07T18:19:39.903721+00:00,1.247478336,False,-8439,6
2025-09-07T18:19:41.020346+00:00,1.247478336,False,-8441,6
2025-09-07T18:19:42.143884+00:00,1.247478336,False,-8442,6
2025-09-07T18:19:43.273964+00:00,1.247478336,False,-8443,6
2025-09-07T18:19:44.394897+00:00,1.247478336,False,-8444,6
2025-09-07T18:19:45.514491+00:00,1.247478336,False,-8445,6
2025-09-07T18:19:46.652783+00:00,1.247478336,False,-8446,6
2025-09-07T18:19:47.788810+00:00,1.247478336,False,-8447,6
2025-09-07T18:19:48.912416+00:00,1.247478336,False,-8448,6
2025-09-07T18:19:50.028053+00:00,1.247478336,False,-8450,6
2025-09-07T18:19:51.145755+00:00,1.247478336,False,-8451,6
2025-09-07T18:19:52.264630+00:00,1.247478336,False,-8452,6
2025-09-07T18:19:53.390045+00:00,1.247478336,False,-8453,6
2025-09-07T18:19:54.504676+00:00,1.247478336,False,-8454,6
2025-09-07T18:19:55.630413+00:00,1.247478336,False,-8455,6
2025-09-07T18:19:56.749360+00:00,1.247478336,False,-8456,6
2025-09-07T18:19:57.872533+00:00,1.247478336,False,-8457,6
2025-09-07T18:19:59.001995+00:00,1.247478336,False,-8459,6
2025-09-07T18:20:00.117902+00:00,1.247478336,False,-8460,6
2025-09-07T18:20:01.252965+00:00,1.247478336,False,-8461,6
2025-09-07T18:20:02.372620+00:00,1.247478336,False,-8462,6
2025-09-07T18:20:03.494635+00:00,1.247478336,False,-8463,6
2025-09-07T18:20:04.609126+00:00,1.247478336,False,-8464,6
2025-09-07T18:20:05.742321+00:00,1.247478336,False,-8465,6
2025-09-07T18:20:06.858382+00:00,1.247478336,False,-8466,6
2025-09-07T18:20:07.975026+00:00,1.247478336,False,-8467,6
2025-09-07T18:20:09.100241+00:00,1.247478336,False,-8469,6
2025-09-07T18:20:10.234587+00:00,1.247478336,False,-8470,6
2025-09-07T18:20:11.348869+00:00,1.247478336,False,-8471,6
2025-09-07T18:20:12.485791+00:00,1.247478336,False,-8472,6
2025-09-07T18:20:13.623084+00:00,1.247478336,False,-8473,6
2025-09-07T18:20:14.757270+00:00,1.247478336,False,-8474,6
2025-09-07T18:20:15.884084+00:00,1.247478336,False,-8475,6
2025-09-07T18:20:17.009595+00:00,1.247478336,False,-8477,6
2025-09-07T18:20:18.150866+00:00,1.247478336,False,-8478,6
2025-09-07T18:20:19.278104+00:00,1.247478336,False,-8479,6
2025-09-07T18:20:20.405441+00:00,1.247478336,False,-8480,6
2025-09-07T18:20:21.521024+00:00,1.247478336,False,-8481,6
2025-09-07T18:20:22.685792+00:00,1.247478336,False,-8482,6
2025-09-07T18:20:23.819203+00:00,1.247478336,False,-8483,6
2025-09-07T18:20:24.950119+00:00,1.247478336,False,-8484,6
2025-09-07T18:20:26.072862+00:00,1.247478336,False,-8486,6
2025-09-07T18:20:27.195458+00:00,1.247478336,False,-8487,6
2025-09-07T18:20:28.320583+00:00,1.247478336,False,-8488,6
2025-09-07T18:20:29.468110+00:00,1.247478336,False,-8489,6
2025-09-07T18:20:30.593553+00:00,1.247478336,False,-8490,6
2025-09-07T18:20:31.789416+00:00,1.247478336,False,-8491,6
2025-09-07T18:20:32.903855+00:00,1.247478336,False,-8492,6
2025-09-07T18:20:34.024108+00:00,1.247478336,False,-8494,6
2025-09-07T18:20:35.159119+00:00,1.247478336,False,-8495,6
2025-09-07T18:20:36.274763+00:00,1.247478336,False,-8496,6
2025-09-07T18:20:37.399523+00:00,1.247478336,False,-8497,6
2025-09-07T18:20:38.536271+00:00,1.247478336,False,-8498,6
2025-09-07T18:20:39.669353+00:00,1.247478336,False,-8499,6
2025-09-07T18:20:40.793109+00:00,1.247478336,False,-8500,6
2025-09-07T18:20:41.926915+00:00,1.247478336,False,-8501,6
2025-09-07T18:20:43.050654+00:00,1.247478336,False,-8503,6
2025-09-07T18:20:44.176551+00:00,1.247478336,False,-8504,6
2025-09-07T18:20:45.409672+00:00,1.247478336,False,-8505,6
2025-09-07T18:20:46.837201+00:00,1.247478336,False,-8506,6
2025-09-07T18:20:47.983337+00:00,1.247478336,False,-8507,6
2025-09-07T18:20:49.109281+00:00,1.247478336,False,-8509,6
2025-09-07T18:20:50.223064+00:00,1.247478336,False,-8510,6
2025-09-07T18:20:51.360129+00:00,1.247478336,False,-8511,6
2025-09-07T18:20:52.483460+00:00,1.247478336,False,-8512,6
2025-09-07T18:20:53.602081+00:00,1.247478336,False,-8513,6
2025-09-07T18:20:54.733940+00:00,1.247478336,False,-8514,6
2025-09-07T18:20:55.860991+00:00,1.247478336,False,-8515,6
2025-09-07T18:20:56.997950+00:00,1.247478336,False,-8516,6
2025-09-07T18:20:58.119962+00:00,1.247478336,False,-8518,6
2025-09-07T18:20:59.256685+00:00,1.247478336,False,-8519,6
2025-09-07T18:21:00.377345+00:00,1.247478336,False,-8520,6
2025-09-07T18:21:01.599935+00:00,1.247478336,False,-8521,6
2025-09-07T18:21:02.746237+00:00,1.247478336,False,-8522,6
2025-09-07T18:21:03.884472+00:00,1.247478336,False,-8523,6
2025-09-07T18:21:05.002862+00:00,1.247478336,False,-8525,6
2025-09-07T18:21:06.125808+00:00,1.247478336,False,-8526,6
2025-09-07T18:21:07.251904+00:00,1.247478336,False,-8527,6
2025-09-07T18:21:08.368024+00:00,1.247478336,False,-8528,6
2025-09-07T18:21:09.499465+00:00,1.247478336,False,-8529,6
2025-09-07T18:21:10.625855+00:00,1.247478336,False,-8530,6
2025-09-07T18:21:11.757504+00:00,1.247478336,False,-8531,6
2025-09-07T18:21:12.874179+00:00,1.247478336,False,-8532,6
2025-09-07T18:21:13.996657+00:00,1.247478336,False,-8533,6
2025-09-07T18:21:15.116824+00:00,1.247478336,False,-8535,6
2025-09-07T18:21:16.252332+00:00,1.247478336,False,-8536,6
2025-09-07T18:21:17.382356+00:00,1.247478336,False,-8537,6
2025-09-07T18:21:18.504613+00:00,1.247478336,False,-8538,6
2025-09-07T18:21:19.627125+00:00,1.247478336,False,-8539,6
2025-09-07T18:21:20.751652+00:00,1.247478336,False,-8540,6
2025-09-07T18:21:21.878362+00:00,1.247478336,False,-8541,6
2025-09-07T18:21:23.008136+00:00,1.247478336,False,-8543,6
2025-09-07T18:21:24.154504+00:00,1.247478336,False,-8544,6
2025-09-07T18:21:25.291960+00:00,1.247478336,False,-8545,6
2025-09-07T18:21:26.429148+00:00,1.247478336,False,-8546,6
2025-09-07T18:21:27.547079+00:00,1.247478336,False,-8547,6
2025-09-07T18:21:28.664949+00:00,1.247478336,False,-8548,6
2025-09-07T18:21:29.784762+00:00,1.247478336,False,-8549,6
2025-09-07T18:21:30.902631+00:00,1.247478336,False,-8550,6
2025-09-07T18:21:32.038541+00:00,1.247478336,False,-8552,6
2025-09-07T18:21:33.166077+00:00,1.247478336,False,-8553,6
2025-09-07T18:21:34.285781+00:00,1.247478336,False,-8554,6
2025-09-07T18:21:35.425935+00:00,1.247478336,False,-8555,6
2025-09-07T18:21:36.552415+00:00,1.247478336,False,-8556,6
2025-09-07T18:21:37.675974+00:00,1.247478336,False,-8557,6
2025-09-07T18:21:38.797981+00:00,1.247478336,False,-8558,6
2025-09-07T18:21:39.922643+00:00,1.247478336,False,-8559,6
2025-09-07T18:21:41.050063+00:00,1.247478336,False,-8561,6
2025-09-07T18:21:42.174695+00:00,1.247478336,False,-8562,6
2025-09-07T18:21:43.306787+00:00,1.247478336,False,-8563,6
2025-09-07T18:21:44.437525+00:00,1.247478336,False,-8564,6
2025-09-07T18:21:45.599803+00:00,1.247478336,False,-8565,6
2025-09-07T18:21:46.849732+00:00,1.247478336,False,-8566,6
2025-09-07T18:21:47.972315+00:00,1.247478336,False,-8567,6
2025-09-07T18:21:49.092686+00:00,1.247478336,False,-8569,6
2025-09-07T18:21:50.212243+00:00,1.247478336,False,-8570,6
2025-09-07T18:21:51.331959+00:00,1.247478336,False,-8571,6
2025-09-07T18:21:52.452389+00:00,1.247478336,False,-8572,6
2025-09-07T18:21:53.574187+00:00,1.247478336,False,-8573,6
2025-09-07T18:21:54.690253+00:00,1.247478336,False,-8574,6
2025-09-07T18:21:55.815072+00:00,1.247478336,False,-8575,6
2025-09-07T18:21:56.932752+00:00,1.247478336,False,-8576,6
2025-09-07T18:21:58.058662+00:00,1.247478336,False,-8578,6
2025-09-07T18:21:59.176122+00:00,1.247478336,False,-8579,6
2025-09-07T18:22:00.300075+00:00,1.247478336,False,-8580,6
2025-09-07T18:22:01.418100+00:00,1.247478336,False,-8581,6
2025-09-07T18:22:02.533291+00:00,1.247478336,False,-8582,6
2025-09-07T18:22:03.652270+00:00,1.247478336,False,-8583,6
2025-09-07T18:22:04.781452+00:00,1.247478336,False,-8584,6
2025-09-07T18:22:05.911526+00:00,1.247478336,False,-8585,6
2025-09-07T18:22:07.041359+00:00,1.247478336,False,-8587,6
2025-09-07T18:22:08.165627+00:00,1.247478336,False,-8588,6
2025-09-07T18:22:09.296306+00:00,1.247478336,False,-8589,6
2025-09-07T18:22:10.430353+00:00,1.247478336,False,-8590,6
2025-09-07T18:22:11.560519+00:00,1.247478336,False,-8591,6
2025-09-07T18:22:12.681150+00:00,1.247478336,False,-8592,6
2025-09-07T18:22:13.806296+00:00,1.247478336,False,-8593,6
2025-09-07T18:22:14.922330+00:00,1.247478336,False,-8594,6
2025-09-07T18:22:16.054955+00:00,1.247478336,False,-8596,6
2025-09-07T18:22:17.181489+00:00,1.247478336,False,-8597,6
2025-09-07T18:22:18.298643+00:00,1.247478336,False,-8598,6
2025-09-07T18:22:19.431346+00:00,1.247478336,False,-8599,6
2025-09-07T18:22:20.560970+00:00,1.247478336,False,-8600,6
2025-09-07T18:22:21.693482+00:00,1.247478336,False,-8601,6
2025-09-07T18:22:22.821090+00:00,1.247478336,False,-8602,6
2025-09-07T18:22:23.935178+00:00,1.247478336,False,-8603,6
2025-09-07T18:22:25.086012+00:00,1.247478336,False,-8605,6
2025-09-07T18:22:26.251013+00:00,1.247478336,False,-8606,6
2025-09-07T18:22:27.375120+00:00,1.247478336,False,-8607,6
2025-09-07T18:22:28.498549+00:00,1.247478336,False,-8608,6
2025-09-07T18:22:29.623229+00:00,1.247478336,False,-8609,6
2025-09-07T18:22:30.752562+00:00,1.247478336,False,-8610,6
2025-09-07T18:22:32.030538+00:00,1.247478336,False,-8612,6
2025-09-07T18:22:33.176946+00:00,1.247478336,False,-8613,6
2025-09-07T18:22:34.300676+00:00,1.247478336,False,-8614,6
2025-09-07T18:22:35.425860+00:00,1.247478336,False,-8615,6
2025-09-07T18:22:36.562168+00:00,1.247478336,False,-8616,6
2025-09-07T18:22:37.704634+00:00,1.247478336,False,-8617,6
2025-09-07T18:22:38.823332+00:00,1.247478336,False,-8618,6
2025-09-07T18:22:39.947488+00:00,1.247478336,False,-8619,6
2025-09-07T18:22:41.062710+00:00,1.247478336,False,-8621,6
2025-09-07T18:22:42.180363+00:00,1.247478336,False,-8622,6
2025-09-07T18:22:43.302650+00:00,1.247478336,False,-8623,6
2025-09-07T18:22:44.441581+00:00,1.247478336,False,-8624,6
2025-09-07T18:22:45.566174+00:00,1.247478336,False,-8625,6
2025-09-07T18:22:46.840400+00:00,1.247478336,False,-8626,6
2025-09-07T18:22:47.965717+00:00,1.247478336,False,-8627,6
2025-09-07T18:22:49.097193+00:00,1.247478336,False,-8629,6
2025-09-07T18:22:50.217565+00:00,1.247478336,False,-8630,6
2025-09-07T18:22:51.342886+00:00,1.247478336,False,-8631,6
2025-09-07T18:22:52.466907+00:00,1.247478336,False,-8632,6
2025-09-07T18:22:53.592263+00:00,1.247478336,False,-8633,6
2025-09-07T18:22:54.718072+00:00,1.247478336,False,-8634,6
2025-09-07T18:22:55.833888+00:00,1.247478336,False,-8635,6
2025-09-07T18:22:56.967890+00:00,1.247478336,False,-8636,6
2025-09-07T18:22:58.098596+00:00,1.247478336,False,-8638,6
2025-09-07T18:22:59.219001+00:00,1.247478336,False,-8639,6
2025-09-07T18:23:00.339150+00:00,1.247478336,False,-8640,6
2025-09-07T18:23:01.463018+00:00,1.247478336,False,-8641,6
2025-09-07T18:23:02.592212+00:00,1.247478336,False,-8642,6
2025-09-07T18:23:03.772565+00:00,1.247478336,False,-8643,6
2025-09-07T18:23:04.902673+00:00,1.247478336,False,-8644,6
2025-09-07T18:23:06.024738+00:00,1.247478336,False,-8646,6
2025-09-07T18:23:07.144447+00:00,1.247478336,False,-8647,6
2025-09-07T18:23:08.273603+00:00,1.247478336,False,-8648,6
2025-09-07T18:23:09.393139+00:00,1.247478336,False,-8649,6
2025-09-07T18:23:10.512782+00:00,1.247478336,False,-8650,6
2025-09-07T18:23:11.636996+00:00,1.247478336,False,-8651,6
2025-09-07T18:23:12.761539+00:00,1.247478336,False,-8652,6
2025-09-07T18:23:13.890564+00:00,1.247478336,False,-8653,6
2025-09-07T18:23:15.013169+00:00,1.247478336,False,-8655,6
2025-09-07T18:23:16.129462+00:00,1.247478336,False,-8656,6
2025-09-07T18:23:17.256743+00:00,1.247478336,False,-8657,6
2025-09-07T18:23:18.389092+00:00,1.247478336,False,-8658,6
2025-09-07T18:23:19.512416+00:00,1.247478336,False,-8659,6
2025-09-07T18:23:20.635215+00:00,1.247478336,False,-8660,6
2025-09-07T18:23:21.762930+00:00,1.247478336,False,-8661,6
2025-09-07T18:23:22.883268+00:00,1.247478336,False,-8662,6
2025-09-07T18:23:24.002872+00:00,1.247478336,False,-8664,6
2025-09-07T18:23:25.120095+00:00,1.247478336,False,-8665,6
2025-09-07T18:23:26.236362+00:00,1.247478336,False,-8666,6
2025-09-07T18:23:27.355220+00:00,1.247478336,False,-8667,6
2025-09-07T18:23:28.480808+00:00,1.247478336,False,-8668,6
2025-09-07T18:23:29.600115+00:00,1.247478336,False,-8669,6
2025-09-07T18:23:30.721485+00:00,1.247478336,False,-8670,6
2025-09-07T18:23:31.954313+00:00,1.247478336,False,-8671,6
2025-09-07T18:23:33.123975+00:00,1.247478336,False,-8673,6
2025-09-07T18:23:34.259711+00:00,1.247478336,False,-8674,6
2025-09-07T18:23:35.385038+00:00,1.247478336,False,-8675,6
2025-09-07T18:23:36.513741+00:00,1.247478336,False,-8676,6
2025-09-07T18:23:37.657045+00:00,1.247478336,False,-8677,6
2025-09-07T18:23:38.781661+00:00,1.247478336,False,-8678,6
2025-09-07T18:23:39.899165+00:00,1.247478336,False,-8679,6
2025-09-07T18:23:41.028581+00:00,1.247478336,False,-8681,6
2025-09-07T18:23:42.149115+00:00,1.247478336,False,-8682,6
2025-09-07T18:23:43.280106+00:00,1.247478336,False,-8683,6
2025-09-07T18:23:44.417839+00:00,1.247478336,False,-8684,6
2025-09-07T18:23:45.536063+00:00,1.247478336,False,-8685,6
2025-09-07T18:23:46.654300+00:00,1.247478336,False,-8686,6
2025-09-07T18:23:48.026194+00:00,1.247478336,False,-8688,6
2025-09-07T18:23:49.148903+00:00,1.247478336,False,-8689,6
2025-09-07T18:23:50.267703+00:00,1.247478336,False,-8690,6
2025-09-07T18:23:51.397283+00:00,1.247478336,False,-8691,6
2025-09-07T18:23:52.517160+00:00,1.247478336,False,-8692,6
2025-09-07T18:23:53.653056+00:00,1.247478336,False,-8693,6
2025-09-07T18:23:54.804745+00:00,1.247478336,False,-8694,6
2025-09-07T18:23:55.921712+00:00,1.247478336,False,-8695,6
2025-09-07T18:23:57.038259+00:00,1.247478336,False,-8697,6
2025-09-07T18:23:58.154848+00:00,1.247478336,False,-8698,6
2025-09-07T18:23:59.274508+00:00,1.247478336,False,-8699,6
2025-09-07T18:24:00.393436+00:00,1.247478336,False,-8700,6
2025-09-07T18:24:01.524585+00:00,1.247478336,False,-8701,6
2025-09-07T18:24:02.646360+00:00,1.247478336,False,-8702,6
2025-09-07T18:24:03.770629+00:00,1.247478336,False,-8703,6
2025-09-07T18:24:04.896176+00:00,1.247478336,False,-8704,6
2025-09-07T18:24:06.016252+00:00,1.247478336,False,-8706,6
2025-09-07T18:24:07.132285+00:00,1.247478336,False,-8707,6
2025-09-07T18:24:08.260963+00:00,1.247478336,False,-8708,6
2025-09-07T18:24:09.391099+00:00,1.247478336,False,-8709,6
2025-09-07T18:24:10.512256+00:00,1.247478336,False,-8710,6
2025-09-07T18:24:11.634594+00:00,1.247478336,False,-8711,6
2025-09-07T18:24:12.763023+00:00,1.247478336,False,-8712,6
2025-09-07T18:24:13.888739+00:00,1.247478336,False,-8713,6
2025-09-07T18:24:15.011089+00:00,1.247478336,False,-8715,6
2025-09-07T18:24:16.137476+00:00,1.247478336,False,-8716,6
2025-09-07T18:24:17.267716+00:00,1.247478336,False,-8717,6
2025-09-07T18:24:18.385797+00:00,1.247478336,False,-8718,6
2025-09-07T18:24:19.508188+00:00,1.247478336,False,-8719,6
2025-09-07T18:24:20.628409+00:00,1.247478336,False,-8720,6
2025-09-07T18:24:21.745562+00:00,1.247478336,False,-8721,6
2025-09-07T18:24:22.863879+00:00,1.247478336,False,-8722,6
2025-09-07T18:24:23.986135+00:00,1.247478336,False,-8723,6
2025-09-07T18:24:25.122643+00:00,1.247478336,False,-8725,6
2025-09-07T18:24:26.241126+00:00,1.247478336,False,-8726,6
2025-09-07T18:24:27.362479+00:00,1.247478336,False,-8727,6
2025-09-07T18:24:28.513421+00:00,1.247478336,False,-8728,6
2025-09-07T18:24:29.647751+00:00,1.247478336,False,-8729,6
2025-09-07T18:24:30.777757+00:00,1.247478336,False,-8730,6
2025-09-07T18:24:32.102395+00:00,1.247478336,False,-8732,6
2025-09-07T18:24:33.226381+00:00,1.247478336,False,-8733,6
2025-09-07T18:24:34.343430+00:00,1.247478336,False,-8734,6
2025-09-07T18:24:35.466362+00:00,1.247478336,False,-8735,6
2025-09-07T18:24:36.584251+00:00,1.247478336,False,-8736,6
2025-09-07T18:24:37.717551+00:00,1.247478336,False,-8737,6
2025-09-07T18:24:38.855972+00:00,1.247478336,False,-8738,6
2025-09-07T18:24:39.979291+00:00,1.247478336,False,-8739,6
2025-09-07T18:24:41.100051+00:00,1.247478336,False,-8741,6
2025-09-07T18:24:42.223128+00:00,1.247478336,False,-8742,6
2025-09-07T18:24:43.343810+00:00,1.247478336,False,-8743,6
2025-09-07T18:24:44.475253+00:00,1.247478336,False,-8744,6
2025-09-07T18:24:45.613544+00:00,1.247478336,False,-8745,6
2025-09-07T18:24:46.811398+00:00,1.247478336,False,-8746,6
2025-09-07T18:24:48.049839+00:00,1.247478336,False,-8748,6
2025-09-07T18:24:49.167135+00:00,1.247478336,False,-8749,6
2025-09-07T18:24:50.316876+00:00,1.247478336,False,-8750,6
2025-09-07T18:24:51.450523+00:00,1.247478336,False,-8751,6
2025-09-07T18:24:52.584871+00:00,1.247478336,False,-8752,6
2025-09-07T18:24:53.722435+00:00,1.247478336,False,-8753,6
2025-09-07T18:24:54.843443+00:00,1.247478336,False,-8754,6
2025-09-07T18:24:55.990614+00:00,1.247478336,False,-8755,6
2025-09-07T18:24:57.113899+00:00,1.247478336,False,-8757,6
2025-09-07T18:24:58.233069+00:00,1.247478336,False,-8758,6
2025-09-07T18:24:59.351180+00:00,1.247478336,False,-8759,6
2025-09-07T18:25:00.469309+00:00,1.247478336,False,-8760,6
2025-09-07T18:25:01.588137+00:00,1.247478336,False,-8761,6
2025-09-07T18:25:02.706127+00:00,1.247478336,False,-8762,6
2025-09-07T18:25:03.839121+00:00,1.247478336,False,-8763,6
2025-09-07T18:25:04.988551+00:00,1.247478336,False,-8764,6
2025-09-07T18:25:06.114421+00:00,1.247478336,False,-8766,6
2025-09-07T18:25:07.242890+00:00,1.247478336,False,-8767,6
2025-09-07T18:25:08.383385+00:00,1.247478336,False,-8768,6
2025-09-07T18:25:09.498937+00:00,1.247478336,False,-8769,6
2025-09-07T18:25:10.625200+00:00,1.247478336,False,-8770,6
2025-09-07T18:25:11.752945+00:00,1.247478336,False,-8771,6
2025-09-07T18:25:12.871785+00:00,1.247478336,False,-8772,6
2025-09-07T18:25:13.998688+00:00,1.247478336,False,-8773,6
2025-09-07T18:25:15.141226+00:00,1.247478336,False,-8775,6
2025-09-07T18:25:16.258745+00:00,1.247478336,False,-8776,6
2025-09-07T18:25:17.384180+00:00,1.247478336,False,-8777,6
2025-09-07T18:25:18.522923+00:00,1.247478336,False,-8778,6
2025-09-07T18:25:19.653446+00:00,1.247478336,False,-8779,6
2025-09-07T18:25:20.780086+00:00,1.247478336,False,-8780,6
2025-09-07T18:25:21.925504+00:00,1.247478336,False,-8781,6
